'userID','songID','rating'
35136,4716,5
35136,10503,1
35136,13939,1
35136,22492,5
35136,39727,5
35136,53948,5
35136,85383,5
35136,94935,1
35136,98549,1
35136,101847,1
35137,15988,5
35137,23179,5
35137,40078,5
35137,52087,1
35137,53988,5
35137,60769,5
35137,71762,5
35137,82575,5
35137,87271,5
35137,134454,2
35138,11604,2
35138,29088,5
35138,33199,5
35138,51321,5
35138,63276,3
35138,77916,5
35138,80313,5
35138,92947,4
35138,124814,3
35138,131371,4
35139,2628,1
35139,14912,5
35139,17125,1
35139,37297,1
35139,61312,5
35139,69344,5
35139,89262,1
35139,102196,5
35139,110563,1
35139,117546,1
35140,3517,5
35140,22949,5
35140,40398,5
35140,61420,5
35140,85109,5
35140,91138,5
35140,93194,5
35140,124247,5
35140,127719,5
35140,136688,5
35141,16275,5
35141,17521,5
35141,19594,5
35141,39198,5
35141,56382,5
35141,74091,5
35141,84100,5
35141,106779,5
35141,130412,1
35141,131663,5
35142,14265,1
35142,38533,1
35142,55920,4
35142,82178,5
35142,98836,5
35142,107462,5
35142,117710,1
35142,118236,4
35142,125765,2
35142,136701,2
35143,9519,3
35143,18923,1
35143,27636,1
35143,61600,4
35143,77610,1
35143,96405,3
35143,107935,4
35143,109459,5
35143,116090,4
35143,118524,2
35144,11835,1
35144,30266,5
35144,38962,3
35144,40896,1
35144,49135,4
35144,59579,5
35144,74879,1
35144,84265,3
35144,108096,5
35144,113339,2
35145,9901,5
35145,12380,5
35145,30173,5
35145,50320,3
35145,60060,5
35145,69712,5
35145,105078,5
35145,111366,5
35145,115377,5
35145,128494,5
35146,20711,5
35146,29617,5
35146,32717,1
35146,56637,1
35146,59052,5
35146,72319,5
35146,95948,5
35146,97296,5
35146,102554,5
35146,114522,5
35147,3987,5
35147,9033,5
35147,13610,5
35147,15361,5
35147,45584,5
35147,82144,5
35147,91496,4
35147,117326,1
35147,129454,4
35147,134616,2
35148,1474,5
35148,21226,5
35148,51340,5
35148,55622,5
35148,74883,4
35148,84289,2
35148,91266,5
35148,93231,5
35148,106506,3
35148,119675,3
35149,13837,5
35149,26971,5
35149,31803,1
35149,34399,5
35149,44454,5
35149,63176,1
35149,68846,1
35149,89029,5
35149,115556,5
35149,115567,5
35150,27705,1
35150,32338,3
35150,41804,1
35150,74109,1
35150,77048,1
35150,79702,1
35150,88825,1
35150,91050,2
35150,122065,3
35150,127753,2
35151,19873,5
35151,21181,5
35151,27284,5
35151,33142,5
35151,41893,3
35151,44017,5
35151,78566,5
35151,91485,5
35151,99263,2
35151,114231,3
35152,2217,5
35152,9186,1
35152,15550,1
35152,33756,1
35152,50270,5
35152,53971,5
35152,80131,5
35152,83375,1
35152,103502,3
35152,113583,5
35153,6738,5
35153,8576,4
35153,27456,5
35153,35835,5
35153,39130,4
35153,65612,1
35153,65720,4
35153,69254,5
35153,84263,2
35153,126300,4
35154,590,5
35154,10714,4
35154,18797,5
35154,30266,4
35154,52511,4
35154,55622,5
35154,60465,5
35154,66054,5
35154,115424,4
35154,123275,4
35155,4071,5
35155,5119,2
35155,45379,4
35155,72611,2
35155,77761,5
35155,81035,4
35155,87929,5
35155,91987,5
35155,108064,4
35155,133044,4
35156,6983,5
35156,10678,5
35156,38732,4
35156,62169,3
35156,83248,1
35156,85568,3
35156,89729,2
35156,117051,5
35156,119877,5
35156,126742,1
35157,8309,1
35157,27424,2
35157,32287,2
35157,33680,2
35157,53385,1
35157,65517,5
35157,77680,5
35157,82457,5
35157,103438,5
35157,111428,2
35158,6190,5
35158,52540,5
35158,54196,5
35158,70017,5
35158,82156,4
35158,114724,5
35158,122226,5
35158,125521,5
35158,133576,3
35158,136334,4
35159,1609,5
35159,5305,5
35159,10205,5
35159,15289,5
35159,40721,5
35159,72335,5
35159,77664,5
35159,84976,5
35159,100618,5
35159,102128,5
35160,11597,1
35160,15782,5
35160,17672,5
35160,68218,5
35160,70025,3
35160,71450,5
35160,75168,4
35160,91138,3
35160,91529,5
35160,120500,5
35161,6572,5
35161,8991,5
35161,18510,1
35161,23866,1
35161,34282,1
35161,62872,5
35161,69467,2
35161,74752,5
35161,106956,1
35161,123791,1
35162,2263,1
35162,15491,5
35162,16578,5
35162,37658,5
35162,42109,1
35162,103636,1
35162,120752,5
35162,124014,5
35162,127437,5
35162,129203,1
35163,16438,1
35163,26999,5
35163,37562,2
35163,73707,2
35163,113477,3
35163,115038,1
35163,116526,4
35163,120820,2
35163,127428,1
35163,136338,5
35164,19299,3
35164,19521,4
35164,33947,3
35164,51521,3
35164,52511,4
35164,53219,2
35164,70025,3
35164,74541,4
35164,81156,1
35164,95122,3
35165,1826,3
35165,26400,5
35165,34110,2
35165,43745,1
35165,51631,2
35165,114034,3
35165,114910,3
35165,115897,2
35165,121935,4
35165,122134,2
35166,490,3
35166,7276,5
35166,14839,5
35166,30682,4
35166,33216,5
35166,91803,1
35166,110574,1
35166,119389,5
35166,133237,5
35166,136196,5
35167,15694,1
35167,29661,5
35167,56294,5
35167,97576,5
35167,98498,5
35167,103028,5
35167,108301,5
35167,117226,5
35167,118713,5
35167,121393,3
35168,22689,2
35168,25607,5
35168,30030,3
35168,38194,5
35168,43207,1
35168,82636,5
35168,83725,1
35168,87008,1
35168,88622,2
35168,116763,1
35169,27843,5
35169,41252,3
35169,42425,5
35169,46415,5
35169,48745,5
35169,71137,5
35169,71225,1
35169,72037,5
35169,73147,5
35169,125917,1
35170,1468,1
35170,18081,1
35170,32505,1
35170,57760,1
35170,61915,4
35170,69092,1
35170,74376,1
35170,112265,1
35170,132680,1
35170,136352,1
35171,3245,3
35171,5281,5
35171,8863,2
35171,38099,2
35171,70721,5
35171,81518,5
35171,109103,1
35171,116262,4
35171,116794,5
35171,123418,1
35172,5019,2
35172,20317,5
35172,21437,3
35172,82039,1
35172,90409,4
35172,107118,4
35172,108885,3
35172,111331,3
35172,114523,4
35172,124875,5
35173,17711,5
35173,18574,5
35173,18581,5
35173,23634,5
35173,33496,5
35173,56384,5
35173,67763,5
35173,87767,5
35173,110763,5
35173,112403,5
35174,149,5
35174,834,5
35174,17335,5
35174,46250,5
35174,73137,5
35174,78583,5
35174,81621,5
35174,89284,5
35174,114530,5
35174,134976,5
35175,2569,5
35175,28092,5
35175,42253,5
35175,42476,1
35175,43687,5
35175,46483,4
35175,55490,5
35175,55655,4
35175,113437,3
35175,135634,5
35176,2726,3
35176,27803,3
35176,45934,2
35176,57951,1
35176,69764,2
35176,71582,3
35176,88675,3
35176,108811,3
35176,117478,4
35176,132768,4
35177,14240,5
35177,24281,4
35177,26703,5
35177,27255,5
35177,30567,5
35177,33549,5
35177,55493,3
35177,97807,5
35177,116053,2
35177,121455,5
35178,15813,2
35178,16548,3
35178,33584,2
35178,87830,4
35178,88567,5
35178,88651,1
35178,105548,5
35178,110476,1
35178,122497,4
35178,135680,3
35179,23635,1
35179,23945,1
35179,28703,5
35179,35043,5
35179,46588,5
35179,61447,5
35179,105224,5
35179,108895,5
35179,118577,5
35179,135528,5
35180,6248,5
35180,27230,5
35180,28124,5
35180,32619,5
35180,39616,5
35180,82207,4
35180,83902,3
35180,87880,4
35180,113986,5
35180,132355,1
35181,34282,1
35181,38533,1
35181,40816,1
35181,53345,3
35181,54776,1
35181,56148,1
35181,99044,1
35181,122062,2
35181,123825,1
35181,135532,1
35182,12791,1
35182,23909,1
35182,41934,4
35182,42620,1
35182,53862,1
35182,56025,3
35182,98024,1
35182,106872,3
35182,111061,1
35182,111142,1
35183,32710,4
35183,44529,3
35183,46977,2
35183,69686,2
35183,75632,5
35183,83977,4
35183,91266,1
35183,98430,3
35183,101476,2
35183,103438,3
35184,66054,2
35184,67352,1
35184,75038,1
35184,76733,1
35184,77425,5
35184,108804,3
35184,115301,4
35184,119447,2
35184,123347,2
35184,127340,1
35185,2434,4
35185,17807,4
35185,35533,5
35185,56783,3
35185,57692,5
35185,70362,4
35185,76127,3
35185,94819,5
35185,101799,5
35185,128473,3
35186,32571,2
35186,43336,4
35186,47375,3
35186,52589,5
35186,79846,1
35186,89140,2
35186,111301,1
35186,113227,5
35186,119136,1
35186,132355,5
35187,2087,1
35187,21647,4
35187,28196,5
35187,37612,2
35187,56697,5
35187,89729,5
35187,104613,5
35187,110563,5
35187,114808,3
35187,127799,5
35188,30473,2
35188,37486,3
35188,46257,4
35188,51907,5
35188,61824,4
35188,64864,3
35188,75087,4
35188,85627,2
35188,91299,2
35188,124513,4
35189,10390,4
35189,31565,5
35189,32801,2
35189,51639,5
35189,83661,4
35189,97363,5
35189,104159,5
35189,112576,4
35189,117392,5
35189,121038,5
35190,5546,3
35190,26621,4
35190,52561,5
35190,57259,4
35190,60347,5
35190,79749,5
35190,89089,2
35190,89970,5
35190,120727,3
35190,130429,5
35191,23088,5
35191,36117,2
35191,43475,5
35191,52300,5
35191,62956,2
35191,80391,5
35191,91885,5
35191,95877,2
35191,109188,5
35191,125557,5
35192,1806,2
35192,52049,2
35192,60692,1
35192,65082,2
35192,83661,1
35192,102645,5
35192,105433,5
35192,108811,3
35192,126539,1
35192,128445,5
35193,11749,1
35193,25155,4
35193,34267,5
35193,46727,4
35193,61658,1
35193,64434,1
35193,82432,1
35193,106111,4
35193,129359,1
35193,133748,4
35194,271,1
35194,7505,1
35194,10026,2
35194,52379,2
35194,66382,5
35194,69979,3
35194,71403,1
35194,73298,1
35194,89789,5
35194,118596,1
35195,8704,5
35195,46099,5
35195,54115,1
35195,64330,5
35195,69071,5
35195,81959,5
35195,86439,5
35195,118447,5
35195,121320,5
35195,133916,5
35196,1955,2
35196,21905,4
35196,41770,2
35196,47311,1
35196,76108,3
35196,105526,4
35196,108328,3
35196,111191,4
35196,117446,3
35196,127829,4
35197,24594,5
35197,50703,5
35197,52627,3
35197,54227,4
35197,66930,5
35197,68491,4
35197,112164,5
35197,122972,3
35197,128335,5
35197,128464,5
35198,13859,5
35198,30628,1
35198,48760,1
35198,58374,5
35198,63801,5
35198,74640,5
35198,122065,1
35198,125557,1
35198,130360,5
35198,130990,5
35199,2966,5
35199,25010,5
35199,33640,5
35199,36985,1
35199,39254,1
35199,74981,5
35199,88708,4
35199,104147,5
35199,114646,1
35199,116982,5
35200,4856,5
35200,28754,4
35200,31417,1
35200,52573,5
35200,57951,2
35200,62172,5
35200,79731,1
35200,86583,5
35200,122106,4
35200,126757,3
35201,24906,5
35201,42710,1
35201,62657,5
35201,64144,5
35201,69742,5
35201,70739,5
35201,81771,5
35201,96205,5
35201,105406,3
35201,116377,5
35202,4285,4
35202,16258,4
35202,22645,5
35202,37363,5
35202,39766,3
35202,56673,4
35202,67299,5
35202,75536,3
35202,89912,1
35202,132629,5
35203,6381,4
35203,10509,5
35203,37794,1
35203,51944,1
35203,64112,5
35203,85323,5
35203,93988,1
35203,98446,5
35203,100481,5
35203,103927,1
35204,7295,5
35204,21340,5
35204,39150,1
35204,60971,5
35204,93666,5
35204,104934,5
35204,104953,5
35204,106373,5
35204,112644,4
35204,118729,5
35205,4071,5
35205,5059,5
35205,7708,5
35205,29533,5
35205,41286,4
35205,61142,5
35205,98183,4
35205,117385,3
35205,126070,5
35205,136401,5
35206,30741,4
35206,38570,4
35206,64869,4
35206,66426,4
35206,67017,5
35206,71206,5
35206,79809,4
35206,80551,5
35206,122525,4
35206,134074,3
35207,10341,5
35207,24582,5
35207,29644,5
35207,36844,5
35207,61955,5
35207,70017,5
35207,74693,5
35207,77835,5
35207,108015,5
35207,127717,5
35208,26487,5
35208,26608,5
35208,45433,5
35208,48273,3
35208,49904,5
35208,74190,1
35208,78494,1
35208,79828,5
35208,116204,5
35208,126393,5
35209,15488,1
35209,20546,1
35209,26730,5
35209,31387,1
35209,40262,1
35209,54950,1
35209,97148,5
35209,100999,5
35209,125678,1
35209,135466,5
35210,21157,4
35210,24427,3
35210,44666,4
35210,72319,4
35210,75260,3
35210,91433,3
35210,97474,4
35210,105633,4
35210,123176,4
35210,134319,4
35211,18019,5
35211,29617,4
35211,31261,5
35211,39671,5
35211,52591,2
35211,55727,5
35211,98430,5
35211,114611,5
35211,119106,5
35211,134059,1
35212,20875,5
35212,24969,5
35212,43030,5
35212,44129,4
35212,63203,2
35212,75014,5
35212,91780,5
35212,103458,5
35212,112195,5
35212,119544,1
35213,21407,4
35213,22681,1
35213,24134,1
35213,92925,1
35213,98775,4
35213,108925,4
35213,124137,1
35213,127552,5
35213,128733,5
35213,134274,5
35214,4150,5
35214,53887,3
35214,57048,3
35214,80231,2
35214,87819,3
35214,88169,4
35214,118034,3
35214,118596,4
35214,133286,4
35214,133740,5
35215,30621,1
35215,32721,2
35215,38472,4
35215,43418,3
35215,85737,5
35215,90196,5
35215,95379,5
35215,106699,4
35215,111873,5
35215,122446,1
35216,2777,4
35216,21867,5
35216,41054,5
35216,66059,4
35216,68740,5
35216,69269,5
35216,78047,5
35216,119538,5
35216,134074,5
35216,136441,4
35217,12139,2
35217,23001,5
35217,25869,1
35217,67963,5
35217,74752,1
35217,79804,1
35217,81167,5
35217,89280,1
35217,121455,5
35217,127964,1
35218,8063,5
35218,30272,5
35218,39000,5
35218,41041,5
35218,57948,1
35218,59893,5
35218,62099,5
35218,98221,5
35218,115924,1
35218,131376,5
35219,11525,5
35219,57173,5
35219,66993,5
35219,107034,5
35219,108975,5
35219,111569,5
35219,113559,2
35219,115405,5
35219,132864,5
35219,133276,1
35220,11393,4
35220,39348,3
35220,47884,2
35220,55556,1
35220,67121,4
35220,119511,5
35220,120320,5
35220,126377,5
35220,127897,1
35220,129323,5
35221,22692,2
35221,46559,4
35221,58852,1
35221,59314,4
35221,60063,1
35221,76759,3
35221,78578,5
35221,89424,4
35221,110944,5
35221,124293,5
35222,15617,1
35222,33749,5
35222,61662,4
35222,66972,4
35222,77093,5
35222,80099,4
35222,83476,5
35222,89623,4
35222,110297,1
35222,113144,5
35223,15413,1
35223,36561,4
35223,49135,4
35223,55065,2
35223,63514,1
35223,73804,3
35223,91138,4
35223,102759,2
35223,104559,4
35223,119594,4
35224,1151,5
35224,6248,4
35224,33651,1
35224,39215,2
35224,53635,1
35224,75307,5
35224,89307,1
35224,118951,5
35224,124785,5
35224,129160,3
35225,7023,5
35225,26850,5
35225,27959,1
35225,42109,3
35225,47110,1
35225,61851,5
35225,73225,5
35225,89124,5
35225,94819,5
35225,114203,5
35226,6516,1
35226,11525,5
35226,54571,1
35226,74540,1
35226,74815,1
35226,75082,1
35226,75190,5
35226,86706,3
35226,95624,1
35226,107378,1
35227,6930,3
35227,41345,5
35227,42723,5
35227,52022,5
35227,53313,5
35227,55491,5
35227,58748,5
35227,62982,5
35227,111773,1
35227,134452,5
35228,11966,5
35228,16016,4
35228,23374,4
35228,45963,1
35228,55409,4
35228,74981,1
35228,89939,1
35228,100609,2
35228,113052,4
35228,135041,1
35229,30617,5
35229,31149,5
35229,34966,5
35229,59160,5
35229,66127,5
35229,73889,5
35229,93366,5
35229,106879,5
35229,128621,5
35229,136419,5
35230,904,3
35230,8589,5
35230,28985,4
35230,58572,3
35230,63140,5
35230,65380,5
35230,89262,5
35230,102294,5
35230,111116,5
35230,124008,3
35231,6213,1
35231,14078,1
35231,19288,5
35231,23496,4
35231,30373,5
35231,33627,1
35231,41760,2
35231,46493,4
35231,52741,1
35231,117839,5
35232,13821,3
35232,34566,2
35232,50294,3
35232,60700,3
35232,63270,4
35232,65364,1
35232,68799,5
35232,91934,1
35232,110651,5
35232,130651,3
35233,25869,2
35233,26302,1
35233,30413,3
35233,55446,3
35233,67964,1
35233,74845,2
35233,80599,1
35233,95316,1
35233,97320,4
35233,101847,1
35234,17089,5
35234,31833,1
35234,60455,5
35234,83368,5
35234,88702,1
35234,113778,5
35234,125249,3
35234,126827,1
35234,132864,1
35234,135884,1
35235,13085,1
35235,24953,1
35235,38935,1
35235,59859,1
35235,70652,5
35235,91555,4
35235,93121,1
35235,97781,4
35235,99095,1
35235,114346,3
35236,13450,3
35236,22175,4
35236,33515,1
35236,35077,1
35236,68377,1
35236,73604,1
35236,80163,5
35236,88477,3
35236,97198,1
35236,126757,4
35237,14125,5
35237,35309,5
35237,55378,5
35237,56536,5
35237,91173,5
35237,104098,5
35237,114836,5
35237,122525,5
35237,123791,5
35237,124525,5
35238,14284,5
35238,25182,5
35238,68997,5
35238,70288,5
35238,70720,5
35238,73501,5
35238,83751,1
35238,96121,5
35238,104016,5
35238,111098,5
35239,3287,5
35239,11356,5
35239,13478,5
35239,34134,5
35239,39258,5
35239,44582,5
35239,54170,5
35239,69537,1
35239,77675,5
35239,108910,1
35240,5843,5
35240,47556,5
35240,53939,3
35240,54335,5
35240,68235,1
35240,70753,5
35240,88651,5
35240,92947,3
35240,108631,5
35240,125557,5
35241,47907,5
35241,58837,5
35241,59259,1
35241,61410,1
35241,69107,1
35241,83365,5
35241,106736,1
35241,110003,1
35241,121754,1
35241,131289,2
35242,2354,5
35242,23438,1
35242,39374,2
35242,61955,4
35242,90582,5
35242,96129,4
35242,102695,5
35242,114770,5
35242,114967,3
35242,123506,4
35243,14661,3
35243,23767,1
35243,42660,3
35243,67674,1
35243,77569,2
35243,97118,3
35243,97474,1
35243,102059,1
35243,111935,1
35243,119013,1
35244,15694,4
35244,16578,5
35244,25820,4
35244,41519,5
35244,57885,2
35244,63077,1
35244,95532,4
35244,96373,3
35244,123423,3
35244,127437,3
35245,5436,3
35245,7102,3
35245,20364,3
35245,39662,1
35245,59880,3
35245,65766,1
35245,86938,2
35245,93548,4
35245,93883,4
35245,123401,4
35246,13872,5
35246,27408,5
35246,37966,5
35246,42710,4
35246,53722,5
35246,58107,4
35246,73619,5
35246,102278,5
35246,104135,5
35246,132136,5
35247,22610,5
35247,32298,5
35247,33502,5
35247,35502,5
35247,46682,4
35247,58876,5
35247,74878,3
35247,80076,5
35247,82781,4
35247,133826,3
35248,7886,5
35248,9939,5
35248,14082,5
35248,52304,5
35248,66249,5
35248,70095,5
35248,81690,5
35248,92886,5
35248,105912,5
35248,119722,5
35249,9477,4
35249,40791,5
35249,53084,5
35249,53120,5
35249,64042,5
35249,69957,2
35249,79974,1
35249,95486,5
35249,112996,4
35249,127290,5
35250,345,5
35250,6719,5
35250,12408,5
35250,48168,5
35250,52521,5
35250,71548,5
35250,71762,5
35250,87383,5
35250,96955,5
35250,123945,5
35251,14778,5
35251,23506,2
35251,28489,2
35251,30886,4
35251,45841,3
35251,67645,1
35251,70197,1
35251,93661,2
35251,98858,2
35251,104115,1
35252,31324,5
35252,47277,1
35252,48731,4
35252,49511,1
35252,62050,1
35252,62084,1
35252,69298,5
35252,75752,4
35252,82801,5
35252,94430,5
35253,12717,3
35253,20150,2
35253,22884,3
35253,26302,2
35253,47569,2
35253,68799,3
35253,112485,3
35253,128445,1
35253,128508,3
35253,129739,4
35254,12,1
35254,22009,5
35254,22246,5
35254,42596,1
35254,43618,2
35254,72565,1
35254,74640,5
35254,81716,1
35254,89408,5
35254,106774,2
35255,1682,5
35255,3637,1
35255,5756,5
35255,59052,1
35255,72762,5
35255,79702,5
35255,82690,5
35255,86566,5
35255,90319,5
35255,129319,5
35256,28206,5
35256,34496,5
35256,40069,5
35256,43827,4
35256,61354,1
35256,64192,3
35256,65628,4
35256,76182,2
35256,101673,5
35256,104064,4
35257,4816,5
35257,7602,3
35257,44529,4
35257,89124,4
35257,113883,5
35257,120947,4
35257,121946,4
35257,130487,4
35257,132651,4
35257,134579,5
35258,3138,1
35258,7505,3
35258,60061,1
35258,61839,1
35258,75091,3
35258,86070,4
35258,98033,1
35258,105958,1
35258,115803,1
35258,121277,1
35259,1326,5
35259,19373,4
35259,35470,3
35259,40712,5
35259,57613,5
35259,62313,4
35259,104278,5
35259,113227,5
35259,117478,5
35259,129171,5
35260,12717,3
35260,17867,2
35260,20937,2
35260,32875,2
35260,33457,2
35260,76952,2
35260,97219,2
35260,99327,4
35260,119252,2
35260,126961,1
35261,8063,5
35261,9984,5
35261,22746,4
35261,50960,4
35261,63611,5
35261,72762,5
35261,84054,5
35261,94828,5
35261,99736,5
35261,132160,5
35262,21182,4
35262,35839,5
35262,56496,4
35262,56998,5
35262,57527,4
35262,58790,1
35262,69590,4
35262,85651,3
35262,96211,3
35262,108881,4
35263,21157,1
35263,25247,2
35263,38568,3
35263,43412,1
35263,49222,3
35263,52177,4
35263,57900,1
35263,72033,1
35263,77403,1
35263,113088,1
35264,8624,1
35264,18476,1
35264,18868,1
35264,32421,1
35264,37695,1
35264,53620,1
35264,55195,1
35264,84084,1
35264,89340,1
35264,119911,1
35265,14182,3
35265,47473,5
35265,50512,2
35265,57557,4
35265,65854,3
35265,66889,5
35265,79574,3
35265,86648,5
35265,117697,5
35265,127793,4
35266,11917,2
35266,13859,1
35266,51968,5
35266,81574,5
35266,83482,2
35266,91249,1
35266,97384,1
35266,114611,3
35266,118363,2
35266,131681,5
35267,17502,5
35267,44885,5
35267,68108,5
35267,70250,5
35267,78012,5
35267,82087,5
35267,89284,4
35267,101895,4
35267,108695,4
35267,123926,2
35268,3183,1
35268,33906,1
35268,36238,5
35268,55390,1
35268,57961,1
35268,88232,2
35268,89665,2
35268,100497,1
35268,113954,5
35268,114491,1
35269,19594,4
35269,32333,1
35269,35718,2
35269,36126,5
35269,36561,5
35269,48292,4
35269,62462,4
35269,83342,1
35269,94049,5
35269,121754,3
35270,3785,5
35270,14336,5
35270,21705,5
35270,27529,5
35270,38007,3
35270,52439,5
35270,57373,5
35270,88233,3
35270,120104,5
35270,132807,5
35271,14707,2
35271,17074,3
35271,17085,4
35271,17511,1
35271,29354,4
35271,33851,3
35271,74752,3
35271,84450,5
35271,84513,2
35271,92994,5
35272,3016,3
35272,20409,4
35272,40238,5
35272,45934,4
35272,55378,5
35272,73583,5
35272,84054,5
35272,118865,5
35272,118893,5
35272,124379,4
35273,1556,5
35273,10285,5
35273,15930,1
35273,29984,4
35273,41469,1
35273,57541,5
35273,93493,1
35273,97509,1
35273,123403,1
35273,134914,1
35274,33543,3
35274,34949,4
35274,39231,4
35274,42935,4
35274,53043,2
35274,59259,4
35274,65626,3
35274,69187,5
35274,95525,3
35274,97972,5
35275,25365,1
35275,39733,1
35275,57851,3
35275,64526,2
35275,67818,5
35275,74522,3
35275,89446,5
35275,103257,2
35275,106297,1
35275,119511,3
35276,7806,5
35276,11919,5
35276,14680,5
35276,33130,1
35276,42395,1
35276,56783,1
35276,87634,5
35276,89566,5
35276,114905,1
35276,120277,1
35277,13859,1
35277,19538,1
35277,30186,1
35277,31143,1
35277,53789,1
35277,59067,2
35277,77709,1
35277,79433,5
35277,97148,1
35277,111642,5
35278,2909,5
35278,19318,5
35278,19971,5
35278,40204,1
35278,78702,1
35278,89853,1
35278,94978,5
35278,98056,5
35278,124140,2
35278,135697,3
35279,70753,3
35279,77186,3
35279,84520,3
35279,86369,3
35279,96181,3
35279,101673,1
35279,116420,3
35279,122564,3
35279,123320,3
35279,129681,3
35280,17079,2
35280,55122,5
35280,56660,5
35280,64025,5
35280,71373,3
35280,73195,3
35280,88308,1
35280,128719,3
35280,132189,5
35280,133856,2
35281,23438,1
35281,24107,2
35281,25866,2
35281,40182,4
35281,52960,2
35281,70913,1
35281,81234,2
35281,83630,3
35281,115160,3
35281,136424,3
35282,3820,5
35282,30069,3
35282,39389,5
35282,42439,5
35282,43135,5
35282,43563,5
35282,58801,1
35282,62814,5
35282,109219,5
35282,130789,5
35283,8060,3
35283,41073,4
35283,41263,5
35283,45498,4
35283,61658,5
35283,70017,2
35283,95432,4
35283,123706,4
35283,130360,4
35283,133958,2
35284,4919,5
35284,43465,5
35284,47471,5
35284,58815,3
35284,61102,5
35284,62169,5
35284,74803,5
35284,86946,5
35284,87828,5
35284,112081,5
35285,14406,5
35285,40858,2
35285,42899,1
35285,52976,5
35285,64830,1
35285,78167,4
35285,84250,3
35285,100264,5
35285,119688,2
35285,128458,1
35286,834,2
35286,32541,5
35286,55979,5
35286,59698,2
35286,66069,5
35286,67912,5
35286,86938,5
35286,98157,5
35286,119945,5
35286,120268,5
35287,12819,5
35287,14666,5
35287,16409,5
35287,49265,5
35287,60890,5
35287,106373,5
35287,108406,5
35287,109097,5
35287,113947,5
35287,125557,5
35288,9488,5
35288,36846,5
35288,44794,3
35288,46040,3
35288,73436,2
35288,76583,3
35288,106997,2
35288,112497,1
35288,114810,5
35288,129687,4
35289,25361,4
35289,67674,1
35289,79402,1
35289,81593,1
35289,87039,2
35289,97483,4
35289,103806,4
35289,113376,1
35289,116589,4
35289,133232,1
35290,4505,5
35290,32675,1
35290,36582,5
35290,44650,5
35290,83333,5
35290,95891,5
35290,104710,1
35290,115038,1
35290,119136,1
35290,123643,5
35291,18834,1
35291,19670,3
35291,55622,2
35291,74981,1
35291,97148,4
35291,107814,2
35291,117538,5
35291,126188,3
35291,126961,1
35291,128213,4
35292,2457,3
35292,14086,1
35292,32574,3
35292,34759,1
35292,51579,3
35292,72964,3
35292,98611,2
35292,105422,2
35292,123353,3
35292,125845,2
35293,9615,1
35293,28186,1
35293,30440,1
35293,37069,1
35293,47300,1
35293,83751,1
35293,89566,4
35293,91947,1
35293,93348,3
35293,132862,1
35294,8527,4
35294,16022,5
35294,28048,5
35294,47599,5
35294,50497,5
35294,63767,5
35294,82156,5
35294,122398,1
35294,128978,5
35294,132189,5
35295,13002,5
35295,47261,4
35295,59067,5
35295,62250,3
35295,66837,5
35295,82763,1
35295,84240,3
35295,90239,5
35295,100584,5
35295,123534,1
35296,152,5
35296,10119,5
35296,46250,5
35296,58209,5
35296,60785,4
35296,70234,5
35296,87558,1
35296,118310,5
35296,118401,1
35296,130151,5
35297,45379,5
35297,66170,5
35297,74734,5
35297,76822,5
35297,95528,5
35297,113311,5
35297,113728,5
35297,123179,5
35297,123669,5
35297,125054,5
35298,21272,2
35298,27989,2
35298,33048,2
35298,73676,3
35298,99890,2
35298,103804,2
35298,110524,2
35298,112023,2
35298,120268,5
35298,121358,2
35299,1165,4
35299,13376,1
35299,22763,4
35299,43579,4
35299,72959,3
35299,79184,5
35299,79822,4
35299,80604,5
35299,96821,4
35299,127935,4
35300,1792,5
35300,61521,5
35300,69050,4
35300,73750,3
35300,82887,4
35300,84219,5
35300,89257,1
35300,107434,3
35300,122545,5
35300,127175,5
35301,15041,4
35301,21895,4
35301,26072,5
35301,49312,5
35301,54180,5
35301,61296,5
35301,74845,3
35301,102807,5
35301,118865,3
35301,123440,5
35302,17227,5
35302,18236,4
35302,28048,5
35302,45127,5
35302,56279,5
35302,64073,5
35302,78604,5
35302,84409,5
35302,123117,5
35302,126300,4
35303,2150,3
35303,14537,4
35303,32801,1
35303,50683,5
35303,50849,2
35303,55067,4
35303,105088,3
35303,105694,4
35303,114291,1
35303,124533,4
35304,2326,5
35304,10767,4
35304,62966,5
35304,63050,4
35304,88984,5
35304,96325,4
35304,97393,4
35304,123582,4
35304,132234,4
35304,134525,5
35305,50795,3
35305,69712,5
35305,70837,5
35305,74195,5
35305,79915,5
35305,91050,1
35305,91076,5
35305,121086,5
35305,122864,5
35305,128581,5
35306,16864,5
35306,19729,2
35306,24956,1
35306,32404,5
35306,32802,5
35306,97139,5
35306,98842,5
35306,107743,5
35306,111990,5
35306,113360,5
35307,23242,3
35307,26356,3
35307,34521,5
35307,45557,1
35307,53013,5
35307,59128,1
35307,60886,5
35307,72335,4
35307,91192,2
35307,117421,5
35308,50646,4
35308,68964,1
35308,75259,2
35308,97169,1
35308,104895,5
35308,109226,1
35308,124860,1
35308,131867,5
35308,132208,1
35308,132350,1
35309,11594,1
35309,21157,4
35309,26293,5
35309,35248,3
35309,36018,1
35309,52151,4
35309,58027,4
35309,62944,5
35309,83720,3
35309,112576,1
35310,10445,4
35310,11507,3
35310,15024,4
35310,54958,1
35310,70945,4
35310,94923,3
35310,105433,3
35310,119675,3
35310,122473,3
